wavelength a0v a2v a3v a5v a7v b0v b1v b3v b8v b9v f0v f2v f5v f6v f8v g0v g2v g5v g8v k0v k2v k3v k4v k5v k7v m0v m1v m2v m3v m4v m5v m6v o5v o9v
0.6695000000000001 0.576001 0.592045 0.604711 0.61037 0.649969 0.492556 0.510681 0.527796 0.547434 0.579737 0.698389 0.728852 0.743561 0.765097 0.787935 0.800461 0.824073 0.83644 0.881587 0.916217 0.971058 1.010611 1.09355 1.170351 1.233381 1.265979 1.256418 1.363511 1.401585 1.624014 1.748016 2.432815 0.492773 0.491568
0.6700000000000002 0.572869 0.58712 0.599619 0.610322 0.646841 0.490032 0.511885 0.529976 0.548293 0.578258 0.698679 0.726956 0.7443 0.76352 0.786189 0.79999 0.821649 0.836255 0.8741 0.915545 0.968526 1.006097 1.088827 1.160766 1.244416 1.267612 1.261145 1.366528 1.446824 1.684424 1.764111 2.411952 0.491704 0.488504
0.6705000000000001 0.572201 0.586241 0.600849 0.61015 0.644721 0.491548 0.515156 0.528497 0.547216 0.578332 0.69421 0.722736 0.741543 0.761093 0.780269 0.799921 0.821639 0.834413 0.874255 0.916232 0.966539 1.006818 1.086617 1.152757 1.256002 1.266066 1.281294 1.377005 1.482024 1.691334 1.752899 2.378946 0.490808 0.489797
0.6710000000000002 0.569137 0.583251 0.597102 0.610758 0.64518 0.490775 0.508542 0.528241 0.547109 0.572915 0.691045 0.718687 0.739099 0.758357 0.775714 0.796574 0.820694 0.822638 0.870594 0.910008 0.963911 1.003065 1.079301 1.146302 1.220122 1.259108 1.26451 1.362732 1.449734 1.613131 1.699631 2.338674 0.491346 0.488128
0.6715000000000001 0.565666 0.580081 0.5928 0.605944 0.640307 0.487307 0.499688 0.521915 0.547214 0.570933 0.688251 0.71068 0.737746 0.751246 0.770101 0.786805 0.812485 0.810314 0.861007 0.900276 0.954434 0.989883 1.061457 1.140923 1.147275 1.228048 1.205011 1.311661 1.295183 1.480981 1.621179 2.298919 0.489686 0.487853
0.6720000000000002 0.566061 0.579103 0.586278 0.603146 0.638876 0.488883 0.500238 0.515813 0.544336 0.569029 0.685347 0.707406 0.738624 0.74938 0.770869 0.784858 0.810858 0.802397 0.862588 0.89981 0.955577 0.992647 1.066833 1.136144 1.164636 1.207147 1.149476 1.260321 1.208956 1.370004 1.556435 2.267462 0.48866 0.489084
0.6725000000000001 0.567662 0.579666 0.58723 0.600157 0.639826 0.486688 0.50334 0.512941 0.548342 0.567039 0.686508 0.708309 0.743734 0.753935 0.778052 0.792182 0.815696 0.810217 0.869625 0.904985 0.958336 1.005243 1.074569 1.131591 1.194501 1.227416 1.154287 1.259832 1.238229 1.34167 1.536974 2.250417 0.489522 0.488453
0.6730000000000002 0.563994 0.579726 0.590073 0.5978 0.638028 0.483204 0.503939 0.518072 0.543554 0.566232 0.687938 0.712212 0.741194 0.754531 0.781838 0.793048 0.817796 0.817231 0.871599 0.90754 0.964215 1.011091 1.081051 1.127292 1.184291 1.229399 1.179285 1.270175 1.270669 1.399441 1.564678 2.24722 0.487166 0.484324
0.6735000000000001 0.562363 0.575939 0.594392 0.600734 0.636142 0.480348 0.501951 0.516786 0.541178 0.567832 0.689341 0.711239 0.736884 0.75327 0.778237 0.794301 0.818808 0.823493 0.868982 0.909422 0.961713 1.008976 1.086594 1.123377 1.201542 1.231193 1.202164 1.284909 1.304195 1.491064 1.613295 2.255636 0.485128 0.479374
0.6740000000000002 0.559562 0.572173 0.594522 0.602451 0.636947 0.480671 0.500824 0.517709 0.539452 0.564457 0.686382 0.710439 0.732775 0.75151 0.77326 0.791951 0.81775 0.825562 0.866492 0.907456 0.960657 1.004371 1.081135 1.119974 1.18719 1.227972 1.208079 1.292281 1.333719 1.550203 1.649374 2.273433 0.481536 0.477744
0.6745000000000001 0.559246 0.570686 0.59337 0.600725 0.631075 0.479509 0.500352 0.515287 0.53776 0.559886 0.68261 0.709754 0.725849 0.750834 0.77074 0.793143 0.815413 0.822077 0.86446 0.905146 0.959019 0.998189 1.073143 1.117211 1.167378 1.215365 1.191836 1.280156 1.316359 1.546654 1.657163 2.298081 0.480794 0.479497
0.6750000000000002 0.558876 0.570126 0.586871 0.598445 0.628206 0.47993 0.499292 0.514103 0.535471 0.556845 0.677915 0.706406 0.722336 0.749235 0.767907 0.786043 0.812663 0.815919 0.861743 0.902116 0.956299 0.996537 1.068781 1.115212 1.155026 1.202145 1.169108 1.254631 1.260691 1.506561 1.64698 2.325869 0.479177 0.476523
0.6755000000000001 0.557265 0.571722 0.58387 0.594431 0.627715 0.477241 0.499023 0.512407 0.534804 0.554794 0.675764 0.701895 0.725158 0.747683 0.774114 0.787883 0.814398 0.814757 0.86845 0.906698 0.954918 1.005872 1.078838 1.114095 1.171714 1.207198 1.169908 1.253415 1.281376 1.48192 1.641638 2.35279 0.477054 0.475423
0.6760000000000002 0.556734 0.576524 0.588121 0.593684 0.628398 0.471487 0.500431 0.512412 0.534911 0.554498 0.676625 0.701477 0.729738 0.748591 0.774872 0.787661 0.815935 0.818565 0.876254 0.908561 0.952773 1.016194 1.083276 1.113982 1.186172 1.217517 1.184937 1.270385 1.326642 1.503195 1.653013 2.374838 0.47754 0.4755
0.6765000000000001 0.555203 0.578651 0.589795 0.594086 0.63083 0.473062 0.497558 0.513336 0.532898 0.555675 0.679215 0.701526 0.731347 0.749199 0.773069 0.788446 0.811957 0.821717 0.868818 0.906927 0.954688 1.007314 1.075395 1.114897 1.16852 1.211484 1.196764 1.27817 1.373969 1.555537 1.671666 2.388737 0.47554 0.47388
0.6770000000000002 0.5536 0.571459 0.584305 0.591749 0.629701 0.471249 0.496241 0.509831 0.531449 0.553575 0.678872 0.70536 0.738268 0.747406 0.770694 0.788188 0.807737 0.81798 0.86179 0.901524 0.952766 1.001343 1.070228 1.116482 1.156356 1.211663 1.179776 1.275938 1.386516 1.593286 1.678005 2.394135 0.473415 0.469518
0.6775000000000001 0.552449 0.569201 0.584198 0.593756 0.62925 0.471467 0.494433 0.506538 0.53225 0.550679 0.679167 0.707998 0.738977 0.748375 0.771408 0.792107 0.811292 0.820958 0.866381 0.905905 0.958696 1.008678 1.077787 1.118286 1.175778 1.220582 1.186783 1.278776 1.396077 1.579852 1.658119 2.39141 0.471062 0.467821
0.6780000000000002 0.552745 0.568162 0.582157 0.595114 0.628021 0.470527 0.488314 0.505062 0.52958 0.550174 0.677889 0.706207 0.735459 0.747473 0.770022 0.790975 0.812913 0.822925 0.868796 0.906873 0.95977 1.007405 1.07871 1.119855 1.152247 1.206095 1.184844 1.264665 1.333066 1.519863 1.618614 2.38094 0.469223 0.468487
0.6785000000000001 0.550434 0.567452 0.579127 0.591586 0.62621 0.468638 0.484689 0.505816 0.529002 0.551283 0.677903 0.705898 0.732416 0.74465 0.766224 0.789402 0.812185 0.819767 0.865415 0.901748 0.957638 1.002983 1.070949 1.120753 1.131081 1.184685 1.14425 1.223886 1.242183 1.453109 1.582955 2.364591 0.467267 0.466161
0.6790000000000002 0.552717 0.568642 0.575825 0.591922 0.624048 0.467585 0.486273 0.504718 0.530747 0.552621 0.67871 0.70777 0.733063 0.744058 0.768392 0.793049 0.812556 0.820374 0.863789 0.903222 0.958033 1.004674 1.063286 1.120607 1.141189 1.183848 1.136171 1.207221 1.251184 1.419649 1.570549 2.350164 0.464838 0.465169
0.6795000000000001 0.553126 0.565872 0.575463 0.592987 0.626405 0.467814 0.491139 0.502919 0.529067 0.552163 0.676857 0.707034 0.734156 0.742195 0.768473 0.792704 0.80936 0.822278 0.860617 0.902877 0.959648 1.006687 1.063414 1.119058 1.137318 1.181442 1.148197 1.206734 1.276278 1.429375 1.58466 2.346948 0.465979 0.463914
0.6800000000000002 0.551552 0.564842 0.57667 0.594583 0.622423 0.466469 0.491169 0.497464 0.528477 0.551658 0.676908 0.700347 0.736677 0.745951 0.768446 0.792793 0.808936 0.82146 0.857611 0.900811 0.952957 1.00275 1.066602 1.11575 1.144872 1.185754 1.166267 1.207659 1.295144 1.458573 1.611846 2.364232 0.467827 0.462208
0.6805000000000001 0.551454 0.561197 0.577358 0.595402 0.62131 0.4663 0.491202 0.501485 0.529047 0.548896 0.673861 0.695976 0.730708 0.744462 0.765217 0.789316 0.806182 0.817508 0.85892 0.900431 0.948017 1.000389 1.068019 1.110692 1.148453 1.184884 1.170623 1.220719 1.314828 1.474302 1.633766 2.40761 0.465559 0.465468
0.6810000000000002 0.549133 0.557704 0.58152 0.595391 0.623121 0.465093 0.490259 0.500203 0.526485 0.545525 0.672885 0.697944 0.729807 0.745675 0.765888 0.787412 0.807216 0.812503 0.864056 0.895278 0.950514 0.996973 1.068775 1.105358 1.147224 1.184813 1.153775 1.212644 1.329154 1.46584 1.642119 2.467906 0.461679 0.462614
0.6815000000000001 0.54874 0.557398 0.582239 0.595446 0.620959 0.463119 0.494322 0.498915 0.522841 0.543078 0.670523 0.696885 0.73117 0.74562 0.765146 0.786299 0.808478 0.811154 0.868659 0.896938 0.953353 0.998435 1.071545 1.101589 1.135619 1.183888 1.152902 1.211895 1.322533 1.452745 1.643356 2.53225 0.46165 0.461581
0.6820000000000002 0.547746 0.556132 0.580441 0.591389 0.6176 0.463195 0.495499 0.493959 0.52172 0.543485 0.66805 0.693643 0.72698 0.743498 0.761435 0.787806 0.807398 0.809925 0.872311 0.89689 0.953977 1.000971 1.074197 1.101227 1.131435 1.183914 1.142088 1.203685 1.311558 1.463043 1.648416 2.587771 0.461801 0.458949
0.6825000000000001 0.544781 0.556879 0.582077 0.58678 0.616244 0.461077 0.493363 0.494223 0.524966 0.546295 0.664699 0.692933 0.723098 0.741928 0.760273 0.788738 0.807382 0.809021 0.873559 0.89947 0.953469 0.999211 1.076356 1.105252 1.137119 1.194042 1.139904 1.21246 1.334276 1.505935 1.660334 2.624934 0.460385 0.456775
0.6830000000000002 0.542914 0.557212 0.584143 0.581491 0.615824 0.45899 0.490877 0.496562 0.525918 0.543895 0.662317 0.69452 0.719077 0.741205 0.755224 0.788537 0.804835 0.802739 0.867711 0.896374 0.95356 0.999017 1.077244 1.111199 1.13972 1.198859 1.150305 1.219992 1.354084 1.560822 1.673697 2.647543 0.460259 0.457285
0.6835000000000001 0.541328 0.557286 0.578716 0.579413 0.614063 0.455467 0.48305 0.492182 0.525058 0.541083 0.663073 0.693923 0.712502 0.738073 0.750681 0.78299 0.800275 0.798601 0.861241 0.894626 0.951993 0.99448 1.078866 1.115746 1.143101 1.182522 1.159171 1.225517 1.363123 1.591098 1.676997 2.662735 0.458034 0.454496
0.6840000000000002 0.539912 0.565286 0.575162 0.586007 0.615492 0.460509 0.470429 0.493623 0.525293 0.537924 0.667911 0.69023 0.704363 0.737213 0.749857 0.783317 0.795609 0.798557 0.855057 0.892948 0.949063 0.986262 1.073556 1.115568 1.180215 1.188028 1.163527 1.270536 1.376851 1.57442 1.665778 2.677648 0.452001 0.454657
0.6845000000000001 0.540229 0.563109 0.574161 0.587767 0.614561 0.45944 0.468942 0.492259 0.52285 0.535399 0.666082 0.689605 0.702848 0.736401 0.749032 0.77864 0.794537 0.795328 0.851977 0.890491 0.945633 0.985885 1.071843 1.108259 1.174924 1.193686 1.162136 1.274464 1.369191 1.524205 1.650889 2.697353 0.450917 0.453506
0.6850000000000002 0.542038 0.559453 0.57316 0.587971 0.613559 0.458372 0.472156 0.491267 0.518537 0.533906 0.666062 0.689257 0.701552 0.735604 0.748208 0.778152 0.796489 0.797618 0.84815 0.887165 0.941955 0.989497 1.069137 1.095085 1.163356 1.199445 1.154038 1.277375 1.353914 1.479881 1.646672 2.718657 0.449833 0.452356
0.6855000000000001 0.543049 0.554986 0.572159 0.584908 0.612513 0.457303 0.477197 0.489991 0.513334 0.532365 0.664969 0.689595 0.698933 0.734814 0.747383 0.780955 0.794921 0.80442 0.843946 0.883232 0.937706 0.988015 1.067303 1.078229 1.148617 1.205257 1.14628 1.279951 1.338604 1.479898 1.664406 2.736301 0.448749 0.451206
0.6860000000000002 0.541932 0.550376 0.571158 0.57932 0.611573 0.456234 0.479862 0.487925 0.508174 0.529244 0.661761 0.689478 0.693721 0.73398 0.746559 0.784395 0.793806 0.812145 0.839736 0.879169 0.932277 0.982632 1.066827 1.059875 1.13381 1.211096 1.148395 1.282874 1.330848 1.534914 1.701407 2.745024 0.447665 0.450056
0.6865000000000001 0.539451 0.546197 0.570158 0.573999 0.610462 0.455166 0.477163 0.485021 0.503848 0.524225 0.6687 0.686487 0.68592 0.733165 0.745734 0.785957 0.795883 0.816876 0.835895 0.876279 0.925618 0.985845 1.066019 1.042122 1.121536 1.216939 1.161244 1.286835 1.336335 1.618596 1.739514 2.742156 0.446581 0.448906
0.6870000000000002 0.537691 0.542636 0.569157 0.571738 0.609333 0.454097 0.469309 0.485552 0.500506 0.518666 0.668552 0.679655 0.677331 0.732305 0.74491 0.784493 0.795046 0.817052 0.832829 0.875675 0.919124 0.995284 1.062454 1.02672 1.112376 1.222763 1.168782 1.292557 1.35318 1.685977 1.761973 2.735386 0.445497 0.447756
0.6875000000000001 0.537832 0.539784 0.568156 0.573184 0.60831 0.453028 0.459383 0.485074 0.498137 0.514733 0.65949 0.670784 0.670888 0.731467 0.744085 0.780835 0.796145 0.813846 0.830947 0.877206 0.915007 0.992216 1.05575 1.015338 1.106411 1.228547 1.169848 1.30077 1.377601 1.704681 1.761314 2.734995 0.444413 0.446605
0.6880000000000002 0.538934 0.537732 0.567155 0.576449 0.607304 0.45196 0.451201 0.483894 0.496731 0.51371 0.658793 0.663721 0.668982 0.730652 0.743261 0.776517 0.795985 0.810225 0.830662 0.879717 0.914596 0.978098 1.048766 1.009641 1.103716 1.234267 1.170755 1.312205 1.405817 1.677462 1.747515 2.751261 0.443329 0.445455
0.6885000000000001 0.538634 0.536504 0.566154 0.5784 0.606303 0.450891 0.447375 0.481796 0.496229 0.515231 0.659586 0.661927 0.672016 0.729828 0.742436 0.773193 0.793245 0.808691 0.832169 0.881201 0.917457 0.979055 1.045793 1.010621 1.104369 1.239902 1.176421 1.327268 1.434799 1.639583 1.744373 2.791888 0.442245 0.444305
0.6890000000000002 0.5351 0.535852 0.565154 0.576706 0.605276 0.449822 0.448235 0.481135 0.496369 0.517537 0.659265 0.665789 0.677984 0.728967 0.741612 0.771935 0.79317 0.809792 0.834801 0.880728 0.921357 0.989023 1.049112 1.016566 1.108428 1.245429 1.196439 1.345061 1.464522 1.63561 1.771201 2.854281 0.441161 0.443155
0.6895000000000001 0.52877 0.53546 0.564153 0.571301 0.604242 0.448754 0.452058 0.479758 0.49684 0.518964 0.658396 0.672178 0.683377 0.728126 0.740787 0.773234 0.793507 0.812282 0.837677 0.879101 0.923709 0.992389 1.056615 1.025093 1.115952 1.250826 1.21568 1.364362 1.495712 1.689906 1.834993 2.93327 0.440077 0.442005
0.6900000000000002 0.522335 0.535014 0.563152 0.564215 0.603202 0.447685 0.456153 0.479352 0.497332 0.519461 0.657864 0.676249 0.685192 0.727311 0.739963 0.776298 0.793695 0.814014 0.839912 0.878643 0.923078 0.989696 1.062935 1.033814 1.126996 1.256069 1.225137 1.383947 1.529096 1.788495 1.923167 3.023682 0.438993 0.440855
0.6905000000000001 0.518858 0.534287 0.562151 0.558172 0.602165 0.446616 0.458309 0.478465 0.497596 0.519809 0.658618 0.675293 0.682806 0.726494 0.739138 0.779327 0.793928 0.813304 0.840847 0.880825 0.920127 0.992338 1.06384 1.040926 1.141288 1.26115 1.236628 1.402843 1.565119 1.888733 2.010291 3.121201 0.437909 0.439704
0.6910000000000002 0.519544 0.533415 0.56115 0.555111 0.601127 0.445548 0.457694 0.477271 0.497635 0.52055 0.658707 0.670484 0.67827 0.725672 0.738314 0.780252 0.79312 0.809838 0.840713 0.884905 0.917143 0.988723 1.059617 1.046943 1.15723 1.266109 1.255171 1.421074 1.60311 1.949766 2.077206 3.224918 0.436825 0.438554
0.6915000000000001 0.522964 0.532624 0.56015 0.555465 0.600111 0.444479 0.455034 0.476196 0.497513 0.521048 0.657615 0.665582 0.675092 0.724891 0.737489 0.778106 0.790206 0.804696 0.83996 0.888448 0.916285 0.984244 1.054578 1.052962 1.172896 1.271 1.265815 1.438916 1.642114 1.962193 2.121622 3.334777 0.435741 0.437404
0.6920000000000002 0.526103 0.532139 0.559149 0.558307 0.599161 0.44341 0.451997 0.474731 0.497297 0.519982 0.656488 0.663518 0.676141 0.7241 0.736665 0.77308 0.78917 0.799922 0.839041 0.88872 0.917871 0.983883 1.053479 1.060079 1.186358 1.275876 1.271849 1.456643 1.681179 1.956747 2.161195 3.45072 0.434657 0.436254
0.6925000000000001 0.526447 0.53209 0.558148 0.562087 0.5982 0.442342 0.450083 0.473541 0.497019 0.516687 0.655434 0.664294 0.681764 0.723249 0.73584 0.767411 0.790324 0.796149 0.838315 0.884769 0.919829 0.984133 1.057684 1.069041 1.196194 1.280791 1.293171 1.474332 1.719228 1.984764 2.222654 3.572048 0.433573 0.435104
0.6930000000000002 0.523623 0.532224 0.557147 0.565406 0.597269 0.441273 0.449637 0.473042 0.496597 0.512139 0.653121 0.665441 0.689406 0.722375 0.735016 0.763395 0.790505 0.793725 0.837771 0.879139 0.92004 0.985719 1.064309 1.079196 1.202998 1.285798 1.321994 1.491275 1.754683 2.080331 2.318351 3.695478 0.432489 0.433954
0.6935000000000001 0.519398 0.53219 0.556146 0.567551 0.596392 0.440204 0.449716 0.472448 0.495914 0.508255 0.651819 0.664365 0.695205 0.721498 0.734191 0.762209 0.791335 0.792215 0.837303 0.875029 0.917459 0.988436 1.06927 1.089543 1.207869 1.290952 1.341941 1.506564 1.785844 2.230665 2.435407 3.817083 0.431405 0.432803
0.6940000000000002 0.516242 0.531638 0.555146 0.568567 0.595565 0.439136 0.448808 0.471344 0.494855 0.506482 0.652349 0.661063 0.696353 0.720679 0.733366 0.76355 0.789982 0.79087 0.83681 0.874187 0.913363 0.990072 1.070828 1.099081 1.211908 1.296305 1.353314 1.519294 1.811008 2.382294 2.541418 3.932937 0.430321 0.431653
0.6945000000000001 0.515648 0.530329 0.554145 0.568825 0.594787 0.438067 0.446105 0.470445 0.493367 0.506758 0.650384 0.657856 0.692653 0.719899 0.732542 0.765921 0.787735 0.789438 0.836198 0.875941 0.910118 0.988823 1.070125 1.106977 1.215975 1.301911 1.367203 1.528895 1.829442 2.477241 2.602267 4.039792 0.429237 0.430503
0.6950000000000002 0.517246 0.528463 0.553144 0.568465 0.593921 0.436998 0.442121 0.469948 0.491642 0.507368 0.651072 0.657253 0.686422 0.71905 0.731717 0.767822 0.788032 0.788449 0.835431 0.877518 0.909141 0.986694 1.069444 1.113073 1.21998 1.307823 1.380509 1.536135 1.844273 2.493637 2.612723 4.137123 0.428153 0.429353
0.6955000000000001 0.519189 0.52635 0.552143 0.567156 0.59298 0.43593 0.438409 0.469027 0.489935 0.506904 0.651725 0.660453 0.680828 0.718242 0.730893 0.768585 0.788212 0.788589 0.834485 0.877175 0.910281 0.986648 1.069677 1.117383 1.223594 1.314065 1.387812 1.54212 1.859597 2.463293 2.60142 4.225085 0.427069 0.428203
0.6960000000000002 0.519594 0.524299 0.551142 0.564449 0.592046 0.434861 0.436588 0.467921 0.488499 0.505095 0.649273 0.665309 0.677637 0.717407 0.730068 0.767989 0.789064 0.790351 0.833334 0.875045 0.911117 0.987961 1.068906 1.119916 1.226491 1.320534 1.391209 1.547953 1.879512 2.449768 2.611197 4.30383 0.425986 0.427053
0.6965000000000001 0.517884 0.522553 0.550142 0.560715 0.59114 0.433792 0.437055 0.466559 0.487498 0.502978 0.649197 0.668326 0.676199 0.716552 0.729244 0.766589 0.790837 0.792889 0.831988 0.873012 0.909431 0.988683 1.065794 1.120746 1.228398 1.327096 1.39659 1.554472 1.906728 2.498495 2.671841 4.374285 0.424902 0.425902
0.6970000000000002 0.514923 0.521091 0.549141 0.557251 0.590275 0.432724 0.438529 0.465648 0.486936 0.501851 0.650446 0.66775 0.674242 0.71585 0.728419 0.766085 0.791169 0.794878 0.83058 0.873724 0.905521 0.988956 1.061388 1.12019 1.229266 1.333618 1.402868 1.561449 1.938424 2.602826 2.773795 4.440457 0.423818 0.424752
0.6975000000000001 0.512839 0.524488 0.5414 0.55311 0.594735 0.430458 0.439186 0.467918 0.485546 0.502542 0.64281 0.671768 0.688529 0.713692 0.727595 0.753793 0.782555 0.78661 0.82982 0.869399 0.896637 0.981038 1.054105 1.118629 1.231535 1.339967 1.403856 1.548653 2.026525 2.712022 2.880899 4.507127 0.430262 0.43083
0.6980000000000002 0.511897 0.520911 0.542352 0.551037 0.588688 0.43094 0.437599 0.472465 0.485039 0.503385 0.639309 0.66658 0.682225 0.710461 0.727471 0.751119 0.779749 0.772784 0.820747 0.869835 0.890311 0.970159 1.050587 1.11644 1.231248 1.308499 1.398266 1.549625 2.066719 2.771691 2.954674 4.579073 0.427752 0.429013
0.6985000000000001 0.512649 0.520729 0.53755 0.551092 0.586693 0.426828 0.433473 0.463655 0.482213 0.50266 0.63857 0.665656 0.67837 0.712771 0.734492 0.756615 0.78641 0.781283 0.823787 0.878006 0.897094 0.982902 1.064559 1.114012 1.241981 1.326144 1.413796 1.564059 2.106844 2.767472 2.981117 4.660223 0.424017 0.422128
0.6990000000000002 0.509168 0.517325 0.533709 0.549373 0.581903 0.420313 0.429719 0.461208 0.480051 0.49964 0.634332 0.660342 0.670467 0.713298 0.729498 0.76245 0.785492 0.783906 0.824283 0.87366 0.898734 0.988902 1.071446 1.111761 1.240357 1.322674 1.412099 1.568438 2.090654 2.737485 2.986234 4.751106 0.417992 0.418498
0.6995000000000001 0.508755 0.516107 0.5329 0.547174 0.581063 0.421002 0.429311 0.460341 0.479784 0.495899 0.630298 0.663274 0.670618 0.713184 0.729777 0.762764 0.783309 0.784956 0.825635 0.869074 0.901466 0.9866 1.075028 1.110111 1.24628 1.324558 1.411732 1.569091 2.112619 2.737164 3.008546 4.851398 0.417981 0.420384
0.7000000000000002 0.507389 0.511973 0.525985 0.541044 0.578849 0.422508 0.43176 0.455312 0.47841 0.491961 0.627139 0.660085 0.669214 0.707295 0.720778 0.753659 0.776015 0.781404 0.820552 0.864384 0.897722 0.982663 1.071834 1.109486 1.253666 1.330818 1.432821 1.587682 2.130835 2.791215 3.07023 4.960773 0.417153 0.418524
0.7005000000000001 0.504241 0.507516 0.523833 0.53444 0.57758 0.4207 0.435575 0.453803 0.477515 0.489112 0.623816 0.653389 0.666413 0.701603 0.709922 0.74714 0.770033 0.777387 0.815012 0.857755 0.892054 0.975453 1.065494 1.11024 1.253893 1.341768 1.445396 1.599923 2.146037 2.875812 3.163769 5.080431 0.416619 0.417786
0.7010000000000002 0.503905 0.509194 0.528134 0.53497 0.580266 0.421591 0.438863 0.452516 0.47894 0.489405 0.626798 0.655957 0.668306 0.703323 0.72047 0.746495 0.77302 0.778004 0.815902 0.861093 0.892796 0.974024 1.067863 1.112438 1.270488 1.339047 1.446633 1.616112 2.204339 2.944019 3.255821 5.217652 0.416979 0.416939
0.7015000000000001 0.501765 0.510073 0.524552 0.535926 0.580037 0.421046 0.438499 0.457215 0.478438 0.48745 0.626443 0.653516 0.667555 0.700094 0.713788 0.741776 0.767284 0.775988 0.813119 0.857001 0.887632 0.970084 1.065973 1.116078 1.279061 1.342281 1.458713 1.641087 2.277275 2.974905 3.323515 5.38124 0.413611 0.414836
0.7020000000000002 0.499839 0.51149 0.524903 0.538435 0.578748 0.42092 0.434316 0.455831 0.476789 0.486896 0.624113 0.648122 0.663088 0.699464 0.711538 0.737869 0.768585 0.767591 0.807075 0.855565 0.886303 0.967461 1.065349 1.121154 1.277101 1.348049 1.468378 1.658241 2.301199 3.003531 3.375401 5.579997 0.414764 0.413312
0.7025000000000001 0.497949 0.508317 0.52571 0.537899 0.575466 0.416768 0.426773 0.458729 0.475054 0.486748 0.623747 0.648421 0.658907 0.70062 0.708554 0.740776 0.767883 0.762701 0.807656 0.852679 0.885364 0.971899 1.06888 1.127492 1.277386 1.358091 1.477238 1.670224 2.327807 3.093837 3.439295 5.812958 0.413817 0.409925
0.7030000000000002 0.499422 0.507455 0.525335 0.536644 0.577194 0.419327 0.421706 0.4589 0.475943 0.487118 0.626336 0.654337 0.656753 0.704314 0.713075 0.740943 0.773244 0.762084 0.817645 0.854934 0.892781 0.980207 1.071488 1.13423 1.283838 1.379662 1.509552 1.699294 2.423582 3.272429 3.534026 6.040091 0.413743 0.412177
0.7035000000000001 0.498656 0.510578 0.528338 0.535311 0.576919 0.4198 0.418116 0.450369 0.475197 0.489394 0.626717 0.655137 0.660353 0.703029 0.713304 0.734893 0.770708 0.763219 0.817926 0.85305 0.891076 0.980705 1.067677 1.140337 1.300084 1.393231 1.54174 1.730584 2.533008 3.484957 3.637898 6.211594 0.413965 0.413997
0.7040000000000002 0.495765 0.509144 0.521257 0.534821 0.574437 0.415343 0.418572 0.446921 0.473012 0.489261 0.625098 0.659569 0.666962 0.704708 0.715898 0.740879 0.774885 0.765363 0.819484 0.85544 0.897433 0.976023 1.074414 1.144782 1.314151 1.402684 1.579033 1.755019 2.625896 3.612998 3.692743 6.277668 0.411701 0.412579
0.7045000000000001 0.496395 0.5082 0.523368 0.536892 0.577468 0.417457 0.421551 0.448439 0.47331 0.490642 0.626972 0.66028 0.671058 0.709181 0.724128 0.749572 0.783386 0.773035 0.823495 0.862243 0.906009 0.98726 1.084051 1.146771 1.323702 1.423097 1.616254 1.791552 2.691584 3.548715 3.641212 6.201794 0.407351 0.409559
0.7050000000000002 0.499189 0.506307 0.524924 0.53995 0.575758 0.416744 0.42308 0.449911 0.472617 0.488088 0.628329 0.657335 0.672409 0.707916 0.72107 0.747748 0.779925 0.776006 0.825204 0.86063 0.908138 0.989389 1.086948 1.146469 1.314139 1.409756 1.606121 1.779746 2.595563 3.282213 3.472935 6.000586 0.405887 0.409128
0.7055000000000001 0.499314 0.505756 0.520041 0.539744 0.571854 0.414081 0.421018 0.448625 0.47172 0.485452 0.625962 0.65756 0.674295 0.704345 0.715651 0.743785 0.773857 0.775849 0.82623 0.852497 0.90818 0.985099 1.08213 1.144277 1.291113 1.360929 1.495913 1.668821 2.223445 2.92437 3.244135 5.70394 0.407669 0.40757
0.7060000000000002 0.499049 0.505816 0.518653 0.537524 0.572711 0.405079 0.416314 0.440474 0.470482 0.48387 0.623328 0.657408 0.66976 0.702373 0.716704 0.744819 0.771932 0.772811 0.824412 0.849019 0.906153 0.983154 1.069362 1.140599 1.272558 1.337237 1.407346 1.576681 1.974224 2.635798 3.041975 5.341752 0.400735 0.39701
0.7065000000000001 0.498177 0.504568 0.519151 0.533812 0.572046 0.387689 0.407644 0.43829 0.470404 0.482101 0.622116 0.649286 0.663411 0.702679 0.713998 0.739291 0.770422 0.773589 0.816434 0.849314 0.904987 0.980912 1.068361 1.135894 1.262183 1.333374 1.381742 1.561932 1.974236 2.521175 2.926402 4.945206 0.394219 0.382226
0.7070000000000002 0.497152 0.503803 0.515072 0.53558 0.569639 0.39464 0.406948 0.445473 0.469761 0.482011 0.623995 0.646103 0.665496 0.701698 0.716213 0.742547 0.772711 0.775691 0.818728 0.85142 0.907246 0.982558 1.076738 1.130854 1.268223 1.339233 1.40748 1.582847 2.029714 2.562109 2.893281 4.550641 0.398218 0.399977
0.7075000000000001 0.494278 0.501473 0.516989 0.535538 0.568785 0.407708 0.411011 0.443204 0.468935 0.481543 0.624207 0.651493 0.67357 0.702488 0.720042 0.746657 0.776206 0.78553 0.823526 0.858668 0.913834 0.990468 1.086764 1.126226 1.288293 1.348495 1.437083 1.598052 2.067135 2.634648 2.880253 4.195685 0.403403 0.406076
